startedAt;percentage_prod;percentage_prod;percentage_prod;valueprod;valueprod;valueprod;total_sum_prod
2025-05-01 14:15:00+00:00;43.639;14.349;42.012;0.295;0.097;0.284;0.6759999999999999
2025-05-01 14:30:00+00:00;45.962;16.538;37.5;0.239;0.086;0.195;0.52
2025-05-01 14:45:00+00:00;42.322;26.919;30.758;0.904;0.575;0.657;2.136
2025-05-01 15:00:00+00:00;42.74;30.682;26.578;0.677;0.486;0.421;1.584
2025-05-01 15:15:00+00:00;45.307;32.942;21.751;0.502;0.365;0.241;1.108
2025-05-01 15:30:00+00:00;51.547;30.049;18.404;0.633;0.369;0.226;1.228
2025-05-01 15:45:00+00:00;62.222;22.685;15.093;0.672;0.245;0.163;1.08
2025-05-01 16:00:00+00:00;73.01;23.487;3.503;1.834;0.59;0.088;2.512
2025-05-01 16:15:00+00:00;73.785;24.899;1.316;2.187;0.738;0.039;2.964
2025-05-01 16:30:00+00:00;57.591;42.409;0.0;1.267;0.933;0.0;2.2
2025-05-01 16:45:00+00:00;58.234;41.766;0.0;1.174;0.842;0.0;2.016
2025-05-01 17:00:00+00:00;67.328;32.672;0.0;0.781;0.379;0.0;1.1600000000000001
2025-05-01 17:15:00+00:00;85.393;11.657;2.949;0.608;0.083;0.021;0.712
2025-05-01 17:30:00+00:00;92.381;7.619;0.0;0.388;0.032;0.0;0.42000000000000004
2025-05-01 17:45:00+00:00;95.745;4.255;0.0;0.36;0.016;0.0;0.376
2025-05-01 18:00:00+00:00;0.0;100.0;0.0;0.0;0.032;0.0;0.032
2025-05-01 18:15:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-01 18:30:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 18:45:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 19:00:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 19:15:00+00:00;0.0;100.0;0.0;0.0;0.016;0.0;0.016
2025-05-01 19:30:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 19:45:00+00:00;0.0;100.0;0.0;0.0;0.016;0.0;0.016
2025-05-01 20:00:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 20:15:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-01 20:30:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-01 20:45:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-01 21:00:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-01 21:15:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-01 21:30:00+00:00;0.0;100.0;0.0;0.0;0.012;0.0;0.012
2025-05-01 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-01 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 04:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.352;0.352
2025-05-02 05:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.708;0.708
2025-05-02 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.848;0.848
2025-05-02 05:30:00+00:00;0.0;0.386;99.614;0.0;0.004;1.032;1.036
2025-05-02 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;1.116;1.116
2025-05-02 06:00:00+00:00;0.0;0.0;100.0;0.0;0.0;1.292;1.292
2025-05-02 06:15:00+00:00;0.0;2.116;97.884;0.0;0.016;0.74;0.756
2025-05-02 06:30:00+00:00;0.0;11.111;88.889;0.0;0.032;0.256;0.28800000000000003
2025-05-02 06:45:00+00:00;0.0;2.429;97.571;0.0;0.055;2.209;2.2640000000000002
2025-05-02 07:00:00+00:00;12.048;2.41;85.542;0.08;0.016;0.568;0.6639999999999999
2025-05-02 07:15:00+00:00;82.796;17.204;0.0;0.308;0.064;0.0;0.372
2025-05-02 07:30:00+00:00;10.887;5.444;83.669;0.054;0.027;0.415;0.496
2025-05-02 07:45:00+00:00;15.126;2.731;82.143;0.072;0.013;0.391;0.476
2025-05-02 08:00:00+00:00;14.024;2.7;83.275;0.161;0.031;0.956;1.148
2025-05-02 08:15:00+00:00;1.327;0.374;98.299;0.039;0.011;2.89;2.94
2025-05-02 08:30:00+00:00;0.0;0.299;99.701;0.0;0.003;1.001;1.0039999999999998
2025-05-02 08:45:00+00:00;2.528;0.281;97.191;0.009;0.001;0.346;0.356
2025-05-02 09:00:00+00:00;6.336;0.856;92.808;0.037;0.005;0.542;0.5840000000000001
2025-05-02 09:15:00+00:00;25.8;0.4;73.8;0.129;0.002;0.369;0.5
2025-05-02 09:30:00+00:00;23.469;0.255;76.276;0.092;0.001;0.299;0.392
2025-05-02 09:45:00+00:00;27.344;0.26;72.396;0.105;0.001;0.278;0.384
2025-05-02 10:00:00+00:00;24.64;0.18;75.18;0.137;0.001;0.418;0.556
2025-05-02 10:15:00+00:00;28.516;0.195;71.289;0.146;0.001;0.365;0.512
2025-05-02 10:30:00+00:00;34.006;0.155;65.839;0.219;0.001;0.424;0.644
2025-05-02 10:45:00+00:00;50.651;0.586;48.763;0.778;0.009;0.749;1.536
2025-05-02 11:00:00+00:00;58.457;0.536;41.007;1.417;0.013;0.994;2.424
2025-05-02 11:15:00+00:00;70.701;0.557;28.742;0.888;0.007;0.361;1.256
2025-05-02 11:30:00+00:00;92.386;0.568;7.045;0.813;0.005;0.062;0.8799999999999999
2025-05-02 11:45:00+00:00;77.885;0.549;21.566;0.567;0.004;0.157;0.728
2025-05-02 12:00:00+00:00;73.571;0.429;26.0;0.515;0.003;0.182;0.7
2025-05-02 12:15:00+00:00;78.221;1.107;20.671;2.331;0.033;0.616;2.98
2025-05-02 12:30:00+00:00;73.408;0.087;26.505;3.365;0.004;1.215;4.5840000000000005
2025-05-02 12:45:00+00:00;69.632;0.0;30.368;1.44;0.0;0.628;2.068
2025-05-02 13:00:00+00:00;93.541;0.0;6.459;2.129;0.0;0.147;2.276
2025-05-02 13:15:00+00:00;100.0;0.0;0.0;2.256;0.0;0.0;2.256
2025-05-02 13:30:00+00:00;100.0;0.0;0.0;2.664;0.0;0.0;2.664
2025-05-02 13:45:00+00:00;99.615;0.385;0.0;4.14;0.016;0.0;4.156
2025-05-02 14:00:00+00:00;99.516;0.484;0.0;4.108;0.02;0.0;4.127999999999999
2025-05-02 14:15:00+00:00;99.183;0.817;0.0;3.158;0.026;0.0;3.1839999999999997
2025-05-02 14:30:00+00:00;99.24;0.76;0.0;3.005;0.023;0.0;3.028
2025-05-02 14:45:00+00:00;99.209;0.791;0.0;3.012;0.024;0.0;3.036
2025-05-02 15:00:00+00:00;99.348;0.652;0.0;3.048;0.02;0.0;3.068
2025-05-02 15:15:00+00:00;99.372;0.628;0.0;3.164;0.02;0.0;3.184
2025-05-02 15:30:00+00:00;99.068;0.932;0.0;2.552;0.024;0.0;2.576
2025-05-02 15:45:00+00:00;98.932;1.068;0.0;2.224;0.024;0.0;2.248
2025-05-02 16:00:00+00:00;98.963;1.037;0.0;1.908;0.02;0.0;1.928
2025-05-02 16:15:00+00:00;98.547;1.453;0.0;1.628;0.024;0.0;1.652
2025-05-02 16:30:00+00:00;97.953;2.047;0.0;1.34;0.028;0.0;1.368
2025-05-02 16:45:00+00:00;98.223;1.777;0.0;1.548;0.028;0.0;1.576
2025-05-02 17:00:00+00:00;65.207;1.46;33.333;1.072;0.024;0.548;1.6440000000000001
2025-05-02 17:15:00+00:00;70.793;1.683;27.524;0.589;0.014;0.229;0.832
2025-05-02 17:30:00+00:00;52.336;5.607;42.056;0.224;0.024;0.18;0.428
2025-05-02 17:45:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-02 18:00:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-02 18:15:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-02 18:30:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-02 18:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 19:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 19:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 19:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 19:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 20:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 20:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 21:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 21:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 21:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-02 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 04:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.044;0.044
2025-05-03 05:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.196;0.196
2025-05-03 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.348;0.348
2025-05-03 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.428;0.428
2025-05-03 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.464;0.464
2025-05-03 06:00:00+00:00;1.63;0.0;98.37;0.012;0.0;0.724;0.736
2025-05-03 06:15:00+00:00;9.375;0.0;90.625;0.072;0.0;0.696;0.7679999999999999
2025-05-03 06:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.408;0.408
2025-05-03 06:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.672;0.672
2025-05-03 07:00:00+00:00;0.0;0.361;99.639;0.0;0.004;1.104;1.108
2025-05-03 07:15:00+00:00;0.0;4.594;95.406;0.0;0.052;1.08;1.1320000000000001
2025-05-03 07:30:00+00:00;0.0;4.8;95.2;0.0;0.072;1.428;1.5
2025-05-03 07:45:00+00:00;0.0;7.075;92.925;0.0;0.09;1.182;1.272
2025-05-03 08:00:00+00:00;0.0;8.491;91.509;0.0;0.108;1.164;1.272
2025-05-03 08:15:00+00:00;0.0;11.239;88.761;0.0;0.156;1.232;1.388
2025-05-03 08:30:00+00:00;0.0;12.766;87.234;0.0;0.168;1.148;1.3159999999999998
2025-05-03 08:45:00+00:00;0.0;13.547;86.453;0.0;0.097;0.619;0.716
2025-05-03 09:00:00+00:00;0.0;10.976;89.024;0.0;0.108;0.876;0.984
2025-05-03 09:15:00+00:00;0.0;3.039;96.961;0.0;0.031;0.989;1.02
2025-05-03 09:30:00+00:00;0.0;0.468;99.532;0.0;0.005;1.063;1.0679999999999998
2025-05-03 09:45:00+00:00;27.644;0.721;71.635;0.115;0.003;0.298;0.416
2025-05-03 10:00:00+00:00;17.333;0.5;82.167;0.104;0.003;0.493;0.6
2025-05-03 10:15:00+00:00;47.512;0.311;52.177;0.764;0.005;0.839;1.608
2025-05-03 10:30:00+00:00;46.398;0.33;53.272;1.971;0.014;2.263;4.248
2025-05-03 10:45:00+00:00;52.329;0.362;47.308;1.011;0.007;0.914;1.932
2025-05-03 11:00:00+00:00;40.5;0.4;59.1;0.405;0.004;0.591;1.0
2025-05-03 11:15:00+00:00;29.368;0.279;70.353;0.316;0.003;0.757;1.076
2025-05-03 11:30:00+00:00;17.114;0.503;82.383;0.102;0.003;0.491;0.596
2025-05-03 11:45:00+00:00;19.778;0.316;79.905;0.125;0.002;0.505;0.632
2025-05-03 12:00:00+00:00;0.0;0.54;99.46;0.0;0.02;3.684;3.704
2025-05-03 12:15:00+00:00;0.0;0.718;99.282;0.0;0.02;2.764;2.784
2025-05-03 12:30:00+00:00;43.341;0.35;56.308;0.371;0.003;0.482;0.856
2025-05-03 12:45:00+00:00;51.066;0.237;48.697;0.431;0.002;0.411;0.844
2025-05-03 13:00:00+00:00;42.946;0.248;56.807;0.347;0.002;0.459;0.808
2025-05-03 13:15:00+00:00;37.882;0.437;61.681;0.347;0.004;0.565;0.9159999999999999
2025-05-03 13:30:00+00:00;0.0;100.0;0.0;0.0;0.024;0.0;0.024
2025-05-03 13:45:00+00:00;46.875;0.375;52.75;0.375;0.003;0.422;0.8
2025-05-03 14:00:00+00:00;45.443;0.493;54.064;0.369;0.004;0.439;0.812
2025-05-03 14:15:00+00:00;20.804;1.182;78.014;0.352;0.02;1.32;1.6920000000000002
2025-05-03 14:30:00+00:00;0.0;2.817;97.183;0.0;0.024;0.828;0.852
2025-05-03 14:45:00+00:00;0.0;1.69;98.31;0.0;0.019;1.105;1.1239999999999999
2025-05-03 15:00:00+00:00;32.091;1.202;66.707;0.267;0.01;0.555;0.8320000000000001
2025-05-03 15:15:00+00:00;76.923;0.385;22.692;0.6;0.003;0.177;0.78
2025-05-03 15:30:00+00:00;67.486;1.879;30.636;0.467;0.013;0.212;0.6920000000000001
2025-05-03 15:45:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-03 16:00:00+00:00;0.0;50.0;50.0;0.0;0.02;0.02;0.04
2025-05-03 16:15:00+00:00;0.0;2.5;97.5;0.0;0.012;0.468;0.48000000000000004
2025-05-03 16:30:00+00:00;0.0;6.667;93.333;0.0;0.02;0.28;0.30000000000000004
2025-05-03 16:45:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-03 17:00:00+00:00;0.0;100.0;0.0;0.0;0.016;0.0;0.016
2025-05-03 17:15:00+00:00;0.0;100.0;0.0;0.0;0.028;0.0;0.028
2025-05-03 17:30:00+00:00;0.0;100.0;0.0;0.0;0.02;0.0;0.02
2025-05-03 17:45:00+00:00;0.0;100.0;0.0;0.0;0.028;0.0;0.028
2025-05-03 18:00:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 18:15:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 18:30:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 18:45:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 19:00:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 19:15:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 19:30:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 19:45:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 20:00:00+00:00;0.0;100.0;0.0;0.0;0.004;0.0;0.004
2025-05-03 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 20:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 21:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 21:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 21:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-03 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 04:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 05:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 05:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 05:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.252;0.252
2025-05-04 06:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 06:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-05-04 06:30:00+00:00;3.668;1.048;95.284;0.049;0.014;1.273;1.3359999999999999
2025-05-04 06:45:00+00:00;1.822;0.0;98.178;0.036;0.0;1.94;1.976
2025-05-04 07:00:00+00:00;0.0;0.0;100.0;0.0;0.0;2.452;2.452
2025-05-04 07:15:00+00:00;1.268;0.195;98.537;0.052;0.008;4.04;4.1
2025-05-04 07:30:00+00:00;0.0;100.0;0.0;0.0;0.076;0.0;0.076
2025-05-04 07:45:00+00:00;22.086;2.454;75.46;0.144;0.016;0.492;0.6519999999999999
2025-05-04 08:00:00+00:00;12.121;2.399;85.48;0.096;0.019;0.677;0.792
2025-05-04 08:15:00+00:00;0.0;1.51;98.49;0.0;0.041;2.675;2.7159999999999997
2025-05-04 08:30:00+00:00;8.072;1.794;90.135;0.072;0.016;0.804;0.892
2025-05-04 08:45:00+00:00;4.021;1.748;94.231;0.046;0.02;1.078;1.1440000000000001
2025-05-04 09:00:00+00:00;0.0;2.042;97.958;0.0;0.058;2.782;2.84
2025-05-04 09:15:00+00:00;0.0;100.0;0.0;0.0;0.112;0.0;0.112
2025-05-04 09:30:00+00:00;0.0;4.154;95.846;0.0;0.053;1.223;1.276
2025-05-04 09:45:00+00:00;0.0;0.694;99.306;0.0;0.02;2.86;2.88
2025-05-04 10:00:00+00:00;3.45;0.605;95.944;0.057;0.01;1.585;1.652
